i0	i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	
38075	5	10	71	0	2019	3		120	530	522	514	5174111	2277693	16982	762		0.86	0.91	0.84	0.79	0.89	1.01	1.00	1.05		7	6.2	9	1.7	6	1.2	9	1.8	-70731	-1.3	19253	0.9	-3654	-17.7	-23	-2.9	
